"PROVEEDOR","CATEGORIA","ID_ARTICULO","UPC","DESC_ARTICULO","DIVISION","PLAZA","MERCADO","CAMPO","NUM_TIENDA","NOMBRE_TIENDA","INVENTARIO_UDS","INVENTARIO_PESOS","VENTA_UDS_PTD","VENTA_PESOS_PTD","VENTA_PERDIDA_PESOS","ESTATUS"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024715","7707200946987","VUSE GO 1000 BLUEBERRY ICE 34 MGML 1 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60006","2946","ALBANA","0","0",".25","34.72","34.72","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024723","7707200947311","VUSE GO 5000 MENTHOL ICE 34 MGML 1 PZ","50 Nuevo León","500 Nuevo León","M503","C50305","3006","METRO SENDERO","0","0",".14","39.41","39.41","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","50 Nuevo León","500 Nuevo León","M503","C50305","3006","METRO SENDERO","0","0",".29","16.26","16.26","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100080762","7501609506939","TE AMO PURO MINIPERFECTO CAJET","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30004","2911","HACIENDAS DEL TEPEYAC","0","0",".04","1.35","1.35","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023682","75006396","TEREA BRONZE CAJETILLA PZ","20 México","700 Puebla","M700","C70001","2916","CUAUTLANCINGO","0","0",".25","15.73","15.73","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020899","7501031701537","VUSE DISPOS GOLDEN  1 PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62002","1890","ISLAS AGRARIAS","0","0",".04","3.27","3.27","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000084","7707200941241","VUSE  GO 700 MENTHOL ICE 34 MG 1 PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62002","1890","ISLAS AGRARIAS","0","0",".43","39.29","39.29","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019958","75074920","PALL MALL XL ICEBER 20S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62002","1890","ISLAS AGRARIAS","0","0",".04","2.41","2.41","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024717","7707200947854","VUSE GO 1000 GRAPE ICE 34 MGML 1 PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62002","1890","ISLAS AGRARIAS","0","0",".32","44.64","44.64","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000085","7707200941753","VUSE GO 700 BLUEBERRY ICE 34 MG 1 PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62002","1890","ISLAS AGRARIAS","0","0",".25","22.92","22.92","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023686","75006938","TEREA SIENNA CAJETILLA PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60004","2125","LAS PALMAS","0","0",".64","43.45","43.45","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021977","75004385","FAROS FAROS FAROS 14 1 CAJETILLA","20 México","200 México","M201","C20106","2515","PUNTA SAN ANTONIO","0","0",".54","15.52","15.52","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024724","7707200944037","VUSE GO 5000 BANANA ICE 34 MGML 1 PZ","20 México","890 Quintana Roo","M890","C89005","2532","QUINTA ADO","0","0",".46","128.08","128.08","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","20 México","890 Quintana Roo","M890","C89005","2532","QUINTA ADO","0","0","3.64","229.25","229.25","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023680","75032777","TEREA BLACK GREEN CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M506","C50608","1821","LEONES I","0","0",".07","4.5","4.5","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020970","75076405","MONTANA CLASSI 14S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M504","C50405","2903","GOMEZ MORIN II","0","0",".07","1.97","1.97","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014711","75068783","MARLBORO RUBY 100 BOX 20 1CAJE","20 México","890 Quintana Roo","M890","C89008","2889","CUARZO","2","141.38","2.14","151.48","10.1","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100015418","7501045357454","HEETS PURPLE SELECTION 1 CAJETILLA","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41004","1848","Paseo del Algodón y Paseo del Venado","0","0",".25","15.73","15.73","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024716","7707200940220","VUSE GO 1000 BERRY BLEND 34 MGML 1 PZ","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41004","1848","Paseo del Algodón y Paseo del Venado","0","0",".29","36.95","36.95","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024714","7707200942019","VUSE GO 1000 MENTHOL ICE 34 MGML 1 PZ","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41006","1869","De los Grandes Pintores","0","0",".43","55.42","55.42","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080028","75001315","MARLBORO CIGARR ROJO CL CS CAJET","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41006","1869","De los Grandes Pintores","0","0",".64","44.34","44.34","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022335","75019587","MARLBORO CRAFTED 15S CAJETILLAPZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10004","1967","Carr. Ribereña y Bicentenario","0","0",".29","13.62","13.62","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000091","7702303890434","VUSE GO 3000 BERRY BLEND 34 MG 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10004","1967","Carr. Ribereña y Bicentenario","0","0",".07","16.47","16.47","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000091","7702303890434","VUSE GO 3000 BERRY BLEND 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50705","1623","Montemorelos","0","0",".07","15.33","15.33","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024714","7707200942019","VUSE GO 1000 MENTHOL ICE 34 MGML 1 PZ","20 México","200 México","M203","C20304","1666","Insurgentes y Mayas","0","0",".18","23.09","23.09","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100009230","75059514","BENSON&HEDGES CRYSTAL BLUE PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40008","1691","El Chiflon","0","0",".18","11.55","11.55","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024717","7707200947854","VUSE GO 1000 GRAPE ICE 34 MGML 1 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40008","1691","El Chiflon","0","0",".11","13.85","13.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000084","7707200941241","VUSE  GO 700 MENTHOL ICE 34 MG 1 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40008","1691","El Chiflon","0","0",".18","15.24","15.24","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020133","75075217","MARLBORO VISTA SUMMER FUSIO 1 CAJETILLA","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40008","1691","El Chiflon","0","0",".11","5.08","5.08","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022336","75066413","MARLBORO CRAFTED 25S CAJETILLA","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40003","1700","Analco","0","0",".43","26.6","26.6","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080896","40331362","WINSTON CIGARR CLASSIC  14S CAJET","50 Nuevo León","500 Nuevo León","M501","C50108","1735","VALLE DEL OLMO","0","0",".25","10.78","10.78","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000080","7702303820974","VUSE VIVID MINT ICE 0 MG 1 PZ","20 México","200 México","M200","C20001","1743","Vasco de Quiroga esq Mario Pani","0","0",".07","9.24","9.24","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100015420","7501045357416","HEETS TURQUO SELECTION 1 CAJETILLA","20 México","200 México","M200","C20001","1743","Vasco de Quiroga esq Mario Pani","0","0",".04","2.25","2.25","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100016412","75071479","PALL MALL WHITE 20","30 Jalisco-Baja California-Sonora","650 Sonora (Hermosillo)","M650","C65001","1806","Refoma y Jose Carmelo","0","0","2.14","121.92","121.92","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000083","7702303238434","VUSE VIVID BLUEBERRY ICE 18 MG 1 PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62004","1773","Carretera Mexicali-San Felipe","0","0",".07","9.92","9.92","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019228","75074883","PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62004","1773","Carretera Mexicali-San Felipe","0","0",".04","1.85","1.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30003","1779","Ferrari","0","0",".18","15.24","15.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019234","75074975","PALL MALL XL ALASKA 15S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30003","1779","Ferrari","3","144.83","6.89","332.76","187.93","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000085","7707200941753","VUSE GO 700 BLUEBERRY ICE 34 MG 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10302","797","Militares","0","0",".43","39.29","39.29","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024716","7707200940220","VUSE GO 1000 BERRY BLEND 34 MGML 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10302","797","Militares","0","0",".18","24.8","24.8","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","50 Nuevo León","500 Nuevo León","M505","C50504","799","Mitras Norte","0","0",".25","14.22","14.22","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000083","7702303238434","VUSE VIVID BLUEBERRY ICE 18 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50704","805","Laderas Del Mirador","0","0",".11","13.85","13.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000093","7702303182898","VUSE GO 3000 APPLE SOUR 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50704","805","Laderas Del Mirador","0","0",".04","7.67","7.67","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000081","7702303239264","VUSE VIVID MINT ICE 18 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50704","805","Laderas Del Mirador","0","0",".07","9.24","9.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023126","7501031701520","VUSE GRAPHITE BLACK DEVICE 1 PZ","50 Nuevo León","500 Nuevo León","M502","C50204","37","Arboles","0","0",".04","3.05","3.05","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000081","7702303239264","VUSE VIVID MINT ICE 18 MG 1 PZ","50 Nuevo León","500 Nuevo León","M502","C50204","37","Arboles","0","0",".11","13.85","13.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024728","7702303657044","VUSE V- PODPACK BLUEBERRY ICE 20 MG 1 PZ","50 Nuevo León","500 Nuevo León","M502","C50204","37","Arboles","0","0",".14","19.7","19.7","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100017982","75071776","PALL MALL CLASSICS 20","50 Nuevo León","500 Nuevo León","M501","C50102","74","Espiritu Santo","0","0",".46","20.81","20.81","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100080955","75046521","LUCKY STRIKE AMARILLOS 20S","50 Nuevo León","500 Nuevo León","M501","C50102","74","Espiritu Santo","0","0",".11","6.93","6.93","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021048","75005481","LM LM 25S 25S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M501","C50102","74","Espiritu Santo","0","0",".11","5.26","5.26","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100023312","75006297","MARLBORO MARLBORO CRAFTED RED 2.0 100 BOX 20 CAJETILLA PZ","20 México","200 México","M201","C20103","75","Tepozteco","0","0",".07","4.5","4.5","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014570","75068738","MARLBORO GOLD 20 RCB 1CAJE","20 México","200 México","M201","C20103","75","Tepozteco","0","0","5.04","347.29","347.29","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000084","7707200941241","VUSE  GO 700 MENTHOL ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50703","206","P De Las Americas","0","0",".04","3.05","3.05","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100022784","7501031701544","VUSE DEVICE ROSE GOLD 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50703","206","P De Las Americas","0","0",".04","3.05","3.05","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000091","7702303890434","VUSE GO 3000 BERRY BLEND 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M500","C50003","231","Purisima","0","0",".04","7.67","7.67","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019228","75074883","PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M506","C50601","242","3A. Avenida","0","0",".11","5.17","5.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100021658","75076757","PALL MALL EX GOLD C 14S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M503","C50309","248","Laredo","0","0",".43","13.79","13.79","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080896","40331362","WINSTON CIGARR CLASSIC  14S CAJET","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10104","279","Portes Gil","0","0",".18","8.27","8.27","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000081","7702303239264","VUSE VIVID MINT ICE 18 MG 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10104","279","Portes Gil","0","0",".07","9.92","9.92","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000082","7702303464376","VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ","50 Nuevo León","500 Nuevo León","M508","C50803","293","Camarena","0","0",".04","4.62","4.62","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014570","75068738","MARLBORO GOLD 20 RCB 1CAJE","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","328","Nva. Fuentes","1","74.07","5.46","404.76","330.69","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022968","75025359","MARLBORO SOL SHUFFLE MNT 100 BOX 20","50 Nuevo León","500 Nuevo León","M502","C50204","339","Felix Galvan","0","0",".04","2.25","2.25","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100018038","75069902","L&M RED KS BOX 20 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M502","C50204","344","Juan Montemayor","0","0",".14","6.87","6.87","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080687","75021597","MARLBORO CIGARR 100S CD CAJET","50 Nuevo León","500 Nuevo León","M503","C50307","350","Nueva Villas Del Parque","8","551.72","8.68","598.52","46.8","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000084","7707200941241","VUSE  GO 700 MENTHOL ICE 34 MG 1 PZ","20 México","200 México","M201","C20105","352","Jose Maria Rico","0","0",".07","6.1","6.1","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019549","75073985","LUCKY STRIKE NOVA 20S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","413","Mil Cumbres","0","0",".04","2.41","2.41","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100013110","75065515","MARLBORO RUBY 14 1CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","413","Mil Cumbres","0","0",".54","29.76","29.76","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024416","7702303813235","VELO TROPICAL MANGO 6 MG 15 PZ","50 Nuevo León","500 Nuevo León","M502","C50208","426","Centro América","0","0",".11","5.54","5.54","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000091","7702303890434","VUSE GO 3000 BERRY BLEND 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M502","C50208","426","Centro América","0","0",".11","23","23","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021977","75004385","FAROS FAROS FAROS 14 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M502","C50208","426","Centro América","0","0",".07","2.22","2.22","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023682","75006396","TEREA BRONZE CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M503","C50309","447","Autopista A Laredo","0","0",".11","6.74","6.74","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024714","7707200942019","VUSE GO 1000 MENTHOL ICE 34 MGML 1 PZ","50 Nuevo León","500 Nuevo León","M503","C50309","447","Autopista A Laredo","0","0",".36","46.18","46.18","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024714","7707200942019","VUSE GO 1000 MENTHOL ICE 34 MGML 1 PZ","50 Nuevo León","500 Nuevo León","M504","C50405","449","Loma Larga","0","0",".32","41.56","41.56","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100016443","75071295","PALL MALL ALASKA DUSK 20","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10006","456","Jarachina","0","0","1.68","113.46","113.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000081","7702303239264","VUSE VIVID MINT ICE 18 MG 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10006","456","Jarachina","0","0",".04","4.96","4.96","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000093","7702303182898","VUSE GO 3000 APPLE SOUR 34 MG 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10006","456","Jarachina","0","0",".11","24.7","24.7","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10006","456","Jarachina","0","0",".04","3.27","3.27","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100021658","75076757","PALL MALL EX GOLD C 14S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M506","C50605","478","Lomas Cumbres","0","0",".86","28.69","28.69","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080928","75044916","MARLBORO KRETEK MINT","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40006","686","Rep. Norte","0","0",".93","65.64","65.64","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000083","7702303238434","VUSE VIVID BLUEBERRY ICE 18 MG 1 PZ","20 México","200 México","M201","C20101","698","Amsterdam","0","0",".11","13.85","13.85","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023684","75006952","TEREA PURPLE CAJETILLA PZ","20 México","200 México","M202","C20206","707","General Gabriel Hdez","0","0",".21","13.49","13.49","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024720","7707200949285","VUSE GO 5000 BLUEBERRY ICE 34 MGML 1 PZ","20 México","200 México","M202","C20206","707","General Gabriel Hdez","0","0",".07","19.7","19.7","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100017980","7501045357881","HEETS BRONZE SELECTION 1 CAJETILLA","20 México","200 México","M200","C20001","710","González Camarena","0","0",".04","2.25","2.25","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024722","7707200945072","VUSE GO 5000 BLUEBERRY RASPBERRY 34 MGML 1 PZ","20 México","200 México","M200","C20001","710","González Camarena","0","0",".21","59.11","59.11","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024724","7707200944037","VUSE GO 5000 BANANA ICE 34 MGML 1 PZ","20 México","200 México","M200","C20001","710","González Camarena","0","0",".07","19.7","19.7","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100023311","75006266","MARLBORO MARLBORO CRAFTED 2.0 GOLD 100 BOX 20 CAJETILLA PZ","20 México","200 México","M203","C20301","749","Condor","0","0",".14","8.99","8.99","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024321","75080679","LUCKY STRIKE LUCKIES RED 25 PZ","20 México","200 México","M203","C20301","749","Condor","0","0",".07","4.43","4.43","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023680","75032777","TEREA BLACK GREEN CAJETILLA PZ","20 México","200 México","M203","C20301","749","Condor","0","0",".36","22.48","22.48","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000093","7702303182898","VUSE GO 3000 APPLE SOUR 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M501","C50102","533","Miguel De La Madrid","0","0",".04","7.67","7.67","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024723","7707200947311","VUSE GO 5000 MENTHOL ICE 34 MGML 1 PZ","20 México","200 México","M200","C20003","557","Vosgos","0","0",".36","98.52","98.52","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020133","75075217","MARLBORO VISTA SUMMER FUSIO 1 CAJETILLA","20 México","200 México","M200","C20003","557","Vosgos","0","0",".57","27.09","27.09","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080027","75001322","MARLBORO CIGARR ROJO CD CAJET","20 México","200 México","M200","C20004","578","Petrarca","12","827.59","17.32","1194.58","366.99","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021790","75019006","MARLBORO VISTA  CARIBBEAN 1 CAJETILLA","20 México","200 México","M200","C20004","578","Petrarca","0","0",".43","26.97","26.97","DESABASTO"
