"PROVEEDOR","CATEGORIA","ID_ARTICULO","UPC","DESC_ARTICULO","DIVISION","PLAZA","MERCADO","CAMPO","NUM_TIENDA","NOMBRE_TIENDA","INVENTARIO_UDS","INVENTARIO_PESOS","VENTA_UDS_PTD","VENTA_PESOS_PTD","VENTA_PERDIDA_PESOS","ESTATUS"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100018745","75073541","PALL MALL EX WHITE 15 1 CAJETILLA","20 México","200 México","M205","C20502","1885","GANADEROS","0","0",".43","18.47","18.47","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022331","75004408","MARLBORO VISTA ARTIC 14S CAJETILLAPZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10006","1970","ENCINOS Y JAZMIN","0","0",".04","1.82","1.82","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000091","7702303890434","VUSE GO 3000 BERRY BLEND 34 MG 1 PZ","20 México","200 México","M202","C20205","1980","Upiicsa Plaza Resina","0","0",".29","73.89","73.89","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","20 México","200 México","M202","C20205","1980","Upiicsa Plaza Resina","0","0",".32","22.17","22.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019958","75074920","PALL MALL XL ICEBER 20S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M501","C50108","1735","VALLE DEL OLMO","0","0",".07","4.5","4.5","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080257","75001339","MARLBORO CIGARR ROJO 14S CD CAJET","50 Nuevo León","500 Nuevo León","M501","C50108","1735","VALLE DEL OLMO","0","0","1.29","66.5","66.5","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080896","40331362","WINSTON CIGARR CLASSIC  14S CAJET","50 Nuevo León","500 Nuevo León","M501","C50108","1735","VALLE DEL OLMO","0","0",".21","9.24","9.24","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014571","75069506","CHESTERFIELD ORIGIN REMIX 100 1CAJE","20 México","200 México","M200","C20001","1743","Vasco de Quiroga esq Mario Pani","0","0",".07","4.06","4.06","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10307","389","Abastos","0","0",".21","15.08","15.08","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50708","402","Emilio Garza","0","0",".33","29.69","29.69","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000082","7702303464376","VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ","20 México","200 México","M204","C20408","1670","Calacoaya","0","0",".39","50.8","50.8","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014571","75069506","CHESTERFIELD ORIGIN REMIX 100 1CAJE","20 México","200 México","M200","C20005","1689","Salamanca","0","0",".04","2.03","2.03","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019232","75074876","PALL MALL XL RED & CLICK 15S 1 CAJETILLA","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40008","1691","El Chiflon","0","0",".07","3.2","3.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020837","75074081","PALL MALL EX CLASSI 14S 1 CAJETILLA","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40003","1700","Analco","0","0",".43","13.67","13.67","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019550","75074227","LUCKY STRIKE COMET 20S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M503","C50308","1702","Las Hadas","1","62.93","1.32","83.16","20.23","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","20 México","200 México","M201","C20103","75","Tepozteco","0","0",".36","22.48","22.48","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019228","75074883","PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62004","1773","Carretera Mexicali-San Felipe","0","0",".04","1.85","1.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30003","1779","Ferrari","0","0",".79","54.19","54.19","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080897","42138037","WINSTON CIGARR CLASSIC 20S CAJET","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30003","1779","Ferrari","0","0",".21","12.19","12.19","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100023889","7503031950953","MARLBORO FOREST FUSION MNT LATA DISCO 24","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10302","797","Militares","0","0",".11","7.24","7.24","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022848","7503031950496","MARLBORO CARIBBEAN LATA 23 CAJET PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10302","797","Militares","0","0",".04","2.25","2.25","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000093","7702303182898","VUSE GO 3000 APPLE SOUR 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50704","805","Laderas Del Mirador","0","0",".25","64.66","64.66","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000089","7702303023221","VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50701","17","Palestina","0","0",".04","9.24","9.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019959","75074913","PALL MALL XL ATHENS 20S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M507","C50701","17","Palestina","0","0",".18","11.24","11.24","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","50 Nuevo León","500 Nuevo León","M505","C50504","48","Valles","0","0",".36","22.17","22.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000084","7707200941241","VUSE  GO 700 MENTHOL ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M505","C50504","48","Valles","0","0",".14","9.85","9.85","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080957","75047337","BENSON&HEDGES PEARL CAPS CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","328","Nva. Fuentes","0","0","1.36","100.53","100.53","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014571","75069506","CHESTERFIELD ORIGIN REMIX 100 1CAJE","50 Nuevo León","500 Nuevo León","M503","C50307","350","Nueva Villas Del Parque","0","0",".04","2.03","2.03","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","20 México","200 México","M201","C20105","352","Jose Maria Rico","0","0",".32","22.17","22.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","20 México","200 México","M201","C20105","352","Jose Maria Rico","0","0",".25","17.24","17.24","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100023892","7503031950946","MARLBORO BLOSSOM MIST MNT LATA DISCO 24 PZ","20 México","200 México","M204","C20403","110","Científicos","0","0",".14","8.99","8.99","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100023891","7503031950939","MARLBORO SUMMER FUSION MNT LATA DISCO 24 MARLBORO SUMMER LATA 24 DISCO CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M500","C50003","231","Purisima","0","0",".07","4.5","4.5","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M506","C50605","232","Abedul","0","0",".54","41.26","41.26","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014571","75069506","CHESTERFIELD ORIGIN REMIX 100 1CAJE","20 México","200 México","M204","C20401","239","Lomas de Sotelo","0","0",".11","6.1","6.1","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014571","75069506","CHESTERFIELD ORIGIN REMIX 100 1CAJE","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10104","279","Portes Gil","0","0",".07","4.37","4.37","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","20 México","200 México","M201","C20101","721","Tehuantepec","0","0",".61","44.03","44.03","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","101000061","75006204","MARLBORO CARIBBEAN FUSION 100 BOX 14 CAJETILLA PZ","20 México","200 México","M201","C20101","721","Tehuantepec","0","0",".14","6.28","6.28","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50706","482","El Tino","0","0",".46","32.02","32.02","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","50 Nuevo León","500 Nuevo León","M500","C50007","664","Villagran","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100013891","75064778","PALL MALL RED 25 1PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40006","686","Rep. Norte","0","0",".29","17.73","17.73","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100023892","7503031950946","MARLBORO BLOSSOM MIST MNT LATA DISCO 24 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40006","686","Rep. Norte","0","0",".25","15.73","15.73","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","20 México","200 México","M202","C20206","707","General Gabriel Hdez","0","0",".11","7.39","7.39","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000092","7702303007979","VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ","20 México","200 México","M202","C20206","707","General Gabriel Hdez","0","0",".32","83.13","83.13","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","20 México","200 México","M202","C20203","611","Balderas","0","0",".25","19.4","19.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","20 México","200 México","M202","C20203","611","Balderas","0","0",".21","14.78","14.78","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40006","638","Palacio Estatal","0","0",".57","37.44","37.44","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","20 México","200 México","M200","C20002","654","Galileo","0","0",".25","17.24","17.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","20 México","200 México","M203","C20301","749","Condor","0","0",".46","32.02","32.02","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M501","C50106","754","Sierra De Lampazos","0","0",".25","17.24","17.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M500","C50002","516","Padre Mier Ote.","0","0",".07","4.93","4.93","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019228","75074883","PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M500","C50002","516","Padre Mier Ote.","0","0",".04","1.72","1.72","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000090","7702303936590","VUSE GO 3000 BLUE RASPBERRY 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M501","C50102","533","Miguel De La Madrid","0","0",".14","36.95","36.95","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100080644","8346917","PALL MALL WHITE AND CLICK 20","50 Nuevo León","500 Nuevo León","M501","C50102","533","Miguel De La Madrid","1","62.93","1.04","65.18","2.25","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100021658","75076757","PALL MALL EX GOLD C 14S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10102","553","Puerto Mexico","0","0","1.54","52.61","52.61","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021950","75004392","FAROS 20 1 CAJETILLA","20 México","200 México","M200","C20003","557","Vosgos","2","77.59","3.86","149.63","72.04","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100012997","75064716","LUCKY STRIKE ENIGMA 100S 1PZ","20 México","200 México","M200","C20004","578","Petrarca","0","0","1.04","65.18","65.18","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000082","7702303464376","VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ","20 México","200 México","M200","C20004","578","Petrarca","0","0",".11","13.85","13.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000092","7702303007979","VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ","20 México","200 México","M200","C20004","578","Petrarca","0","0",".21","55.42","55.42","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50705","869","Buena Vista","0","0",".18","12.32","12.32","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","20 México","200 México","M205","C20507","875","Textitlan","0","0",".21","14.78","14.78","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022335","75019587","MARLBORO CRAFTED 15S CAJETILLAPZ","20 México","200 México","M201","C20102","879","Coyoacan","0","0",".46","20.01","20.01","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100080372","7501609501521","MAGNIFICOS PURO CAJET","20 México","200 México","M205","C20501","1122","Gabriel Mancera Y San Lorenzo","0","0",".25","24.68","24.68","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100080763","7501609506908","HUMIDIBG PURO PLATINUM CAJET","20 México","200 México","M205","C20501","1122","Gabriel Mancera Y San Lorenzo","0","0",".11","9.14","9.14","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019228","75074883","PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA","20 México","200 México","M202","C20201","1151","Allende","0","0",".04","1.72","1.72","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023317","75078843","MONTANA SHOTS CLASSICS 25 PZ","20 México","200 México","M202","C20201","1151","Allende","0","0",".57","24.63","24.63","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023126","7501031701520","VUSE GRAPHITE BLACK DEVICE 1 PZ","20 México","200 México","M202","C20201","1151","Allende","0","0",".25","21.34","21.34","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000082","7702303464376","VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ","20 México","200 México","M205","C20504","1565","Cuauhtemoc Y Pilares","0","0",".14","18.47","18.47","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023685","75007461","TEREA RUSSET CAJETILLA PZ","20 México","200 México","M202","C20205","1570","Cecilio Robelo","0","0",".61","38.21","38.21","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019958","75074920","PALL MALL XL ICEBER 20S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M502","C50201","856","Cedro","0","0",".29","17.98","17.98","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M506","C50604","857","Los Astros","0","0",".39","12.53","12.53","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080820","75031053","MARLBORO CIGARR ICEEXPRESS CAJET","20 México","200 México","M202","C20202","1007","Gante","0","0",".71","49.26","49.26","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023714","75080105","LUCKY STRIKE LATA CLÁSICA RED 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30009","1056","Carretera Al Castillo","0","0",".07","4.06","4.06","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","20 México","200 México","M200","C20008","1075","Marina Nacional","0","0",".86","27.34","27.34","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000082","7702303464376","VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ","20 México","200 México","M200","C20008","1075","Marina Nacional","0","0",".04","4.62","4.62","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022995","7503023959520","WINSTON WINSTON RED 25S 1 PZ","20 México","200 México","M200","C20008","1075","Marina Nacional","0","0",".21","9.24","9.24","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022847","7503031950472","MARLBORO ARTIC LATA 23 CAJET PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10307","954","Canal Rodhe","0","0",".04","2.25","2.25","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10307","954","Canal Rodhe","0","0",".46","15.91","15.91","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019958","75074920","PALL MALL XL ICEBER 20S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10307","954","Canal Rodhe","0","0",".5","33.8","33.8","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020837","75074081","PALL MALL EX CLASSI 14S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10307","954","Canal Rodhe","0","0","2.43","83.2","83.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100021658","75076757","PALL MALL EX GOLD C 14S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10005","977","Hacienda Las Fuentes Iii","1","34.26","2.14","73.41","39.15","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100080952","75046545","LUCKY STRIKE AMARILLOS 25S","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10005","977","Hacienda Las Fuentes Iii","0","0",".21","15.87","15.87","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","20 México","200 México","M204","C20410","1091","T2 Ultima Espera","0","0","1.43","89.9","89.9","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000092","7702303007979","VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50703","1096","Pampas","0","0",".14","36.95","36.95","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000087","7702303419598","VUSE GO 700 GRAPE ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50703","1096","Pampas","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000089","7702303023221","VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50703","1096","Pampas","0","0",".29","73.89","73.89","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100014187","75068363","PALL MALL NEW YORK 20","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30101","1104","Arroyo De En Medio","0","0",".46","29.22","29.22","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100006296","75053758","MARLBORO TABACO REPOSADO GOLD","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M103","C10303","1108","Industrias Reynosa","0","0",".04","2.18","2.18","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014678","7503023959148","CAMEL NATURAL FLAVOR 20						","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10106","1230","Carmen Serdan Y Jazmin","0","0",".04","2.18","2.18","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10005","1245","Berna Y Rep. Checa","1","66.67","1.36","90.48","23.81","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023317","75078843","MONTANA SHOTS CLASSICS 25 PZ","20 México","200 México","M204","C20404","1251","Bueno Montevideo","0","0",".82","35.41","35.41","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021977","75004385","FAROS FAROS FAROS 14 1 CAJETILLA","20 México","200 México","M204","C20404","1251","Bueno Montevideo","2","55.17","2.25","62.07","6.9","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014571","75069506","CHESTERFIELD ORIGIN REMIX 100 1CAJE","20 México","200 México","M204","C20404","1251","Bueno Montevideo","0","0",".36","20.32","20.32","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000088","7702303342513","VUSE GO 700 MANGO ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50704","1365","Blvd. Acapulco","0","0",".14","9.85","9.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000092","7702303007979","VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ","50 Nuevo León","500 Nuevo León","M507","C50704","1365","Blvd. Acapulco","0","0",".14","36.95","36.95","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020837","75074081","PALL MALL EX CLASSI 14S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30004","1380","Clouthier Y Tepeyac","0","0","2.75","87.72","87.72","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022276","75004415","MARLBORO EXOTIC VISTA EXOTIC 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30004","1380","Clouthier Y Tepeyac","0","0",".18","11.24","11.24","DESABASTO"
